Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,View,Price
3253,1500,3,2,1,1957,1,2,0,0,360000
3254,740,2,1,1,1922,2,3,0,0,350000
3255,2560,4,3,2,2004,0,2,0,0,350000
3256,2540,3,2,2,1930,2,4,1,0,845000
3257,3200,3,2,1,2000,3,2,0,0,839000
3258,3330,4,3,1,1958,2,2,1,0,850000
3259,900,2,1,1,1956,2,3,0,0,329950
3260,1600,4,2,2,1946,2,2,0,0,425000
3261,970,2,1,1,1956,2,2,0,0,210000
3262,1130,2,1,1,1927,2,3,0,0,631500
3263,650,2,1,1,1950,2,2,0,0,295000
3264,2400,3,2,2,1926,2,3,1,0,575000
3265,2280,3,2,2,2011,1,2,0,0,415000
3266,3550,4,2,1,2010,3,2,1,0,859000
3267,2050,4,2,2,2012,2,2,0,0,639888
3268,830,2,2,2,2005,2,2,0,0,329445
3269,2440,4,2,2,2013,3,2,0,0,745641
3270,1600,3,2,2,2007,2,2,0,0,395000
3271,3190,4,4,2,2010,2,2,0,0,790000
3272,2550,4,1,2,1905,2,2,1,0,890000
3273,2180,3,2,1,1962,1,3,1,0,400000
3274,1410,3,2,1,1983,3,3,0,0,365500
3275,1410,3,2,1,1985,0,2,0,0,245000
3276,2340,4,2,2,1993,0,2,0,0,390000
3277,1320,3,1,1,1966,0,2,0,0,196500
3278,3990,4,2,2,2006,3,2,0,0,1200000
3279,1270,3,1,1,1958,1,3,0,0,276900
3280,4380,3,4,2,1968,1,2,1,3,995000
3281,4250,4,3,2,2004,3,2,0,0,2300000
3282,1860,3,2,2,1987,2,3,0,0,505000
3283,3770,4,4,2,1989,3,2,1,0,1229000
3284,1530,4,1,1,1925,2,2,1,0,352000
3285,3570,4,4,2,2013,3,2,1,0,597326
3286,1740,2,1,1,1955,2,2,0,0,800000
3287,1670,3,2,1,1990,0,3,1,0,270000
3288,1570,4,2,2,1984,0,3,0,0,235000
3289,1590,2,2,2,1997,2,2,0,0,409900
3290,2980,5,2,2,2006,3,2,0,0,739900
3291,2690,4,2,2,2001,3,2,0,0,608000
3292,900,2,1,1,1924,2,4,0,0,381500
3293,1440,2,1,1,1914,2,2,1,0,562100
3294,3000,4,2,2,1995,2,2,0,0,740000
3295,1640,3,1,2,1942,2,2,0,0,308000
3296,3100,5,4,1,1970,3,2,1,4,905000
3297,4000,4,4,2,2007,2,2,0,0,762000
3298,2020,4,2,2,1949,1,2,0,0,356000
3299,1840,3,2,2,1915,2,4,1,0,750000
3300,2100,4,2,1,1973,1,3,1,0,418800
3301,2460,4,2,1,1959,0,3,0,0,276000
3302,2610,3,2,2,1996,3,2,0,0,725000
3303,1460,3,2,1,1995,1,2,0,0,285000
3304,1050,3,1,1,1958,0,2,0,0,205000
3305,1790,3,2,2,1989,3,2,0,0,583000
3306,2180,4,2,2,1926,2,3,1,0,657000
3307,2050,4,2,2,1965,0,2,1,2,386000
3308,2790,5,3,1,1973,1,4,1,3,589950
3309,1700,3,2,2,1924,2,2,1,0,575000
3310,2380,3,2,2,2002,2,2,0,0,574000
3311,2000,5,2,2,1908,2,3,1,2,690500
3312,1670,2,2,1,2005,2,2,0,0,565000
3313,1190,3,2,1,1940,2,2,1,0,500000
3314,3040,6,2,1,1951,0,2,1,0,330000
3315,780,2,1,1,1930,1,3,0,0,286000
3316,2330,3,2,1,1954,2,2,1,0,450000
3317,2840,4,3,2,1912,2,4,1,0,870000
3318,2490,4,2,2,2000,3,3,0,0,725000
3319,770,2,1,1,1927,2,3,0,0,275000
3320,1850,3,3,1,1953,2,3,0,2,645000
3321,1090,3,1,1,1969,0,3,0,0,152000
3322,1780,4,2,2,1918,2,4,1,0,315000
3323,930,1,1,1,1941,2,2,0,0,190000
3324,2770,4,2,2,2004,3,2,0,0,700000
3325,1250,3,1,2,1955,1,2,0,0,233000
3326,1830,4,2,2,1990,0,2,0,0,249000
3327,870,2,1,1,1950,2,2,0,0,310000
3328,1150,3,2,1,1951,2,3,0,0,265950
3329,4500,5,3,2,1968,2,3,1,4,860000
3330,1150,3,1,2,1938,0,3,0,0,200000
3331,2000,4,2,2,1926,2,4,1,0,402000
3332,1900,6,2,1,1964,2,1,1,0,305000
3333,1640,3,2,1,1975,2,2,0,2,505000
3334,2680,3,2,2,1913,2,4,1,2,1355000
3335,2420,3,2,2,1998,2,2,0,0,482000
3336,1790,3,2,1,1978,0,2,0,3,299950
3337,3920,4,2,2,1997,3,2,0,0,770000
3338,1640,3,2,1,1968,0,2,1,0,245700
3339,890,3,1,1,1954,1,3,0,0,283000
3340,1910,4,3,1,1940,2,3,1,0,650000
3341,2140,5,2,1,1962,3,2,1,0,530000
3342,2030,3,2,1,1953,1,3,0,0,440000
3343,4225,4,4,2,1985,3,3,0,0,1005000
3344,2680,3,2,1,1978,2,2,1,0,599990
3345,2030,4,2,2,1994,2,2,0,0,544000
3346,5850,5,4,2,1978,3,3,1,2,1700000
3347,2060,2,1,1,1962,2,2,1,0,270000
3348,1060,2,1,2,1943,2,3,0,0,435000
3349,1010,3,1,1,1947,1,3,0,0,349000
3350,3310,4,2,2,1924,3,4,0,0,1140000
3351,2000,4,2,2,1997,1,2,0,0,320000
3352,3070,4,2,2,2005,3,2,0,0,804100
3353,1270,3,2,2,2014,2,2,1,0,594000
3354,3110,4,3,1,1958,1,3,0,0,531500
3355,2110,3,2,2,1979,3,4,0,0,1150000
3356,1400,3,2,2,1984,1,2,0,0,374500
3357,2310,4,3,1,1952,2,2,1,2,450000
3358,2700,5,2,1,1967,3,3,1,0,744500
3359,2370,5,2,2,1981,3,3,0,0,913888
3360,2760,4,2,2,1942,2,4,1,0,760000
3361,1610,2,2,1,1941,2,2,1,0,346500
3362,1230,3,2,1,1966,1,2,0,0,280000
3363,1900,3,2,1,1959,3,3,0,0,557500
3364,1580,3,2,1,1954,0,2,1,0,260000
3365,1940,3,2,2,1900,2,2,0,2,1330000
3366,1620,3,2,1,1947,2,4,1,0,640000
3367,1940,7,2,2,1994,0,2,0,0,280000
3368,1230,3,1,1,1965,0,2,0,0,205000
3369,3160,5,3,2,2005,2,2,1,2,957000
3370,2700,5,2,1,1955,3,3,1,0,625000
3371,1880,4,2,1,1954,2,4,1,2,680000
3372,890,2,1,1,1942,1,2,0,0,150000
3373,1720,3,2,2,1992,0,2,0,0,255950
3374,1620,3,2,2,1989,1,2,0,0,246500
3375,1380,2,1,1,1931,2,3,1,0,450000
3376,1870,3,2,1,1958,2,4,0,0,595888
3377,1970,3,1,1,1970,2,3,0,0,454000
3378,1110,3,1,1,1979,1,2,0,0,299900
3379,1190,3,2,1,1995,0,2,0,0,200000
3380,1150,3,1,1,1932,2,3,0,0,346500
3381,2890,4,3,1,1973,2,2,1,0,585000
3382,1500,3,2,1,1977,3,2,0,0,383000
3383,1950,4,2,2,1910,2,3,1,0,519000
3384,1250,3,2,1,1968,3,4,0,0,410000
3385,2070,4,2,2,1996,2,2,0,0,578000
3386,4660,4,4,2,2003,3,2,0,2,1280000
3387,1350,2,2,2,2007,2,2,1,0,395000
3388,1800,3,2,2,2011,2,2,0,0,364000
3389,1481,3,2,2,2012,0,2,0,0,240000
3390,1730,3,2,2,2014,2,2,0,0,328423
3391,2720,4,3,2,2005,1,2,0,0,594000
3392,2320,3,2,3,2009,2,2,0,0,425000
3393,1860,3,2,2,2012,1,2,0,0,309620
3394,2025,5,2,2,2007,0,2,0,0,260000
3395,1400,3,2,4,2007,2,2,0,0,563500
3396,2620,5,3,2,2009,2,2,0,0,975000
3397,2450,3,2,2,1915,2,2,1,0,937000
3398,1590,3,4,3,2010,2,2,0,0,518500
3399,2085,4,2,1,1964,3,2,1,0,563500
3400,3450,4,4,2,2007,3,2,0,0,1050000
3401,1780,3,2,2,1987,1,3,0,0,350000
3402,3060,4,2,2,2006,2,2,0,0,826000
3403,1700,3,2,1,1945,1,4,1,0,225000
3404,1330,4,2,1,1942,1,3,0,0,235867
3405,3060,4,3,2,2001,0,2,0,0,399000
3406,1220,3,2,1,1968,1,2,0,0,177500
3407,1600,4,2,1,1959,0,3,0,0,224000
3408,1530,4,2,2,1968,1,2,0,0,302000
3409,1980,3,2,1,1959,3,4,0,0,760000
3410,1730,3,2,1,1969,2,2,1,0,460000
3411,1170,3,1,1,1957,2,2,0,0,415000
3412,1950,2,2,1,1952,1,3,1,3,669000
3413,1470,3,2,1,1968,0,3,0,0,254600
3414,1400,3,2,1,1952,2,3,0,0,357250
3415,4040,4,4,2,1987,3,2,0,0,910000
3416,3110,6,3,2,1921,2,4,1,0,725000
3417,1490,3,2,2,1906,2,3,0,0,670000
3418,1770,4,2,2,1947,2,2,0,0,440000
3419,3320,4,4,1,1977,3,3,1,2,1025000
3420,950,2,1,1,1948,2,2,0,2,320000
3421,2430,4,2,2,2002,0,2,0,0,310000
3422,2660,4,2,1,1955,3,2,0,0,772650
3423,2670,4,2,2,1996,3,2,0,0,669950
3424,2720,5,4,2,1993,2,2,1,0,690000
3425,3200,4,2,1,1970,0,4,1,0,385000
3426,2480,3,2,2,1974,2,3,0,3,663000
3427,1780,3,2,1,1967,1,2,0,0,300000
3428,1590,2,2,1,1972,0,3,0,0,225500
3429,1550,3,2,2,1999,1,2,0,0,320000
3430,2850,3,3,1,1976,3,3,1,0,775000
3431,2600,3,3,2,1929,2,4,1,2,805000
3432,1230,4,1,2,1944,1,2,0,0,252750
3433,2080,5,2,1,1959,0,4,1,0,254000
3434,3600,6,4,2,2004,2,2,1,0,620000
3435,2110,4,3,1,1962,2,2,1,0,435000
3436,2550,4,2,1,1961,2,3,1,0,460000
3437,1650,3,2,2,1991,0,2,0,0,268000
3438,1370,2,2,2,2008,2,2,1,0,446000
3439,1010,2,1,1,1975,2,2,0,0,285000
3440,2330,3,2,2,1987,3,2,0,0,530000
3441,620,2,1,1,1911,2,4,0,0,402000
3442,2450,3,2,1,1967,2,3,0,0,358000
3443,2530,4,3,1,1977,0,4,1,0,354950
3444,2220,4,2,2,2001,1,2,0,0,405000
3445,2110,4,2,1,1979,3,3,0,0,568000
3446,3690,5,3,1,1960,0,2,1,2,575000
3447,1940,4,2,1,1977,0,3,1,0,315000
3448,2070,4,2,2,1977,0,3,0,0,280927
3449,2160,4,2,1,1976,2,3,1,0,440000
3450,2600,4,2,1,1965,2,2,1,0,270000
3451,2880,4,3,2,1912,2,2,1,0,755000
3452,2260,4,2,2,1984,0,3,0,0,289659
3453,3640,5,3,2,2004,1,2,0,0,555000
3454,1530,3,2,1,1952,2,2,0,0,450000
3455,2490,3,2,2,1918,2,4,1,0,1145000
3456,1440,3,2,1,1983,3,2,0,0,495000
3457,3760,3,3,2,1910,2,3,1,3,1250000
3458,1720,4,2,1,1975,3,2,1,0,580000
3459,2480,4,2,1,1959,1,4,1,0,560000
3460,3990,4,4,2,2008,3,2,0,0,1080000
3461,840,2,2,1,1912,2,2,1,0,450000
3462,2270,3,2,1,1968,3,3,0,0,815000
3463,2580,4,2,2,2005,0,2,0,0,354000
3464,1580,3,2,1,1988,0,2,0,0,279900
3465,950,2,1,1,1941,2,3,0,0,339000
3466,3190,4,4,2,2003,2,2,1,3,1340000
3467,3740,3,3,2,1990,1,2,1,0,710000
3468,2620,4,3,1,1949,2,3,1,2,815000
3469,2080,3,2,1,1958,2,2,0,0,800000
3470,1660,3,2,1,1922,2,4,1,0,638000
3471,1520,3,2,1,1983,3,2,0,0,475580
3472,1140,3,1,1,1981,2,3,0,0,243800
3473,3240,3,2,2,2004,2,2,1,0,600000
3474,2460,3,2,1,1988,2,3,0,0,620000
3475,1750,4,3,2,1903,2,2,0,0,750000
3476,2430,3,2,2,1945,2,3,1,0,626000
3477,1060,3,1,1,1956,0,3,0,0,230000
3478,2410,3,3,2,1942,2,2,0,2,537000
3479,720,2,1,1,1943,1,2,0,0,210000
3480,1260,3,2,1,1963,0,3,0,0,200500
3481,1640,3,1,1,1954,0,3,1,0,253500
3482,1310,3,1,1,1962,0,2,1,0,150000
3483,2120,3,2,1,1949,2,3,1,0,440000
3484,3320,3,2,2,1933,1,3,1,3,667000
3485,1210,3,1,1,1955,3,2,0,1,660000
3486,2590,3,3,2,1993,3,2,0,0,695000
3487,2250,4,2,2,1989,1,2,0,0,440000
3488,4040,4,3,1,1972,3,2,1,0,1388000
3489,1090,3,1,2,1912,0,4,0,0,219500
3490,1660,3,2,2,1981,0,2,0,0,220000
3491,1780,2,1,1,1954,0,3,0,3,270000
3492,3370,4,4,2,2008,2,2,1,2,900000
3493,4480,5,3,2,1902,2,4,1,0,1990000
3494,2990,4,2,2,1990,3,2,0,0,800000
3495,2280,5,2,2,1924,1,2,0,0,365000
3496,2480,3,3,2,1950,2,2,1,3,1387800
3497,2830,5,3,2,1967,2,2,0,0,451000
3498,920,2,1,1,1950,1,3,0,0,202000
3499,3250,4,2,2,1979,3,2,0,0,1410000
3500,1240,2,2,1,1924,2,4,0,0,471000
3501,3230,4,2,1,1977,3,2,1,0,827000
3502,2500,5,2,1,1979,0,2,1,0,235000
3503,1390,2,2,1,1980,0,3,0,0,216500
3504,1940,5,2,2,1953,1,3,0,0,359000
3505,1900,3,2,1,1991,0,2,0,0,252500
3506,2380,3,2,1,1961,1,3,1,0,370000
3507,1480,3,2,1,1928,2,4,1,0,663000
3508,3460,4,4,2,2013,1,2,0,0,971971
3509,1444,3,2,2,2008,2,2,0,0,420000
3510,1930,4,3,1,2006,1,2,1,0,330675
3511,1200,4,1,2,1933,2,2,0,0,240000
3512,1769,3,2,2,2012,0,2,0,0,334888
3513,2490,3,2,2,2012,1,2,0,0,414000
3514,3060,4,3,2,2014,2,2,1,0,782900
3515,3030,4,3,2,2011,1,2,0,0,525000
3516,2370,3,2,2,2009,1,2,0,0,429900
3517,1370,3,3,2,2006,2,2,1,0,390000
3518,1500,3,2,1,2014,1,2,0,0,224000
3519,1715,3,2,2,1995,0,2,0,0,257500
3520,1110,2,1,1,1925,2,2,0,0,665000
3521,2400,5,3,2,1998,0,2,0,0,327000
3522,1520,3,1,2,1988,1,4,0,3,425000
3523,3190,4,3,2,1994,3,2,0,0,687500
3524,2400,3,2,2,1939,2,3,1,0,672500
3525,1060,3,1,1,1959,0,2,0,0,140000
3526,1220,2,2,1,1972,0,2,0,0,215500
3527,2020,4,2,1,1979,2,3,1,0,464900
3528,2300,4,2,1,1959,2,2,1,0,417000
3529,2300,4,3,1,1979,2,4,1,3,453000
3530,1660,3,2,2,2002,2,2,1,2,700000
3531,3900,4,3,1,1972,3,4,1,4,1619999
3532,1650,3,2,1,1957,0,2,0,0,259500
3533,2110,4,2,1,1985,2,3,1,0,460000
3534,1960,3,2,1,1939,2,3,1,0,561500
3535,2770,4,2,2,1997,1,2,0,0,641000
3536,2440,4,2,1,1978,0,2,1,0,330000
3537,1320,2,1,1,1953,2,2,0,0,447000
3538,2570,4,2,2,2005,1,2,0,0,320000
3539,940,2,1,1,1926,2,2,0,0,212700
3540,700,2,1,1,1922,2,2,0,0,260000
3541,1400,3,2,2,1981,2,3,0,0,410000
3542,1890,4,2,2,1996,1,2,0,0,355000
3543,720,2,1,1,1951,1,4,0,0,275500
3544,2410,3,2,1,1967,1,3,1,0,415000
3545,1630,3,2,1,1985,0,2,1,0,279000
3546,2330,5,2,1,1968,1,3,1,0,350000
3547,1330,2,2,2,1985,1,2,0,0,355000
3548,3190,4,2,2,1984,3,2,1,0,750000
3549,1400,3,2,1,1998,1,2,0,0,235000
3550,970,3,1,1,1967,0,3,0,0,209950
3551,1010,3,2,1,1969,0,4,0,0,230000
3552,3580,3,2,2,1990,1,2,0,0,725000
3553,1050,2,1,1,1927,2,4,1,0,430000
3554,2500,5,2,1,1977,3,3,1,0,661500
3555,2630,3,3,2,2006,3,2,0,0,738000
3556,6640,4,4,2,1993,3,2,0,0,1820000
3557,910,3,1,1,1966,2,2,0,0,221000
3558,2610,3,2,2,1988,3,2,0,0,665000
3559,1720,3,2,2,1998,0,2,0,0,255000
3560,3650,5,3,2,1969,3,4,1,0,1195000
3561,2040,3,2,1,1980,0,3,0,0,355000
3562,3260,5,2,2,1950,2,3,1,1,755000
3563,1590,3,2,1,1956,1,2,0,0,300000
3564,1440,4,1,2,1906,2,2,0,0,500000
3565,900,2,1,1,1905,2,4,0,0,191000
3566,3120,6,4,2,1993,2,3,1,2,315000
3567,1060,3,2,2,2000,2,2,0,0,415000
3568,3000,4,2,2,2002,1,2,0,0,394000
3569,2230,3,2,2,2000,2,2,0,0,490000
3570,1890,5,2,2,1906,2,2,1,0,523460
3571,4150,4,4,2,2006,0,2,0,0,550000
3572,1780,3,2,1,1981,1,2,1,0,342000
3573,2710,4,2,2,2003,1,2,0,0,560000
3574,4390,4,4,2,2003,2,2,1,3,1050000
3575,1640,2,2,2,1916,2,4,1,0,710000
3576,1670,3,2,2,1903,2,2,0,3,1020000
3577,2570,3,2,2,1989,0,2,0,0,399950
3578,1500,2,1,1,1902,2,2,0,0,480000
3579,2710,3,1,2,1950,1,3,0,3,410000
3580,2860,4,2,1,1978,3,2,1,0,530000
3581,840,2,1,1,1937,2,3,0,4,528000
3582,2990,4,2,2,1991,1,3,0,0,469900
3583,1170,5,1,1,1944,2,3,1,0,397000
3584,1200,3,2,1,1952,2,2,1,0,718500
3585,1020,2,1,1,1940,2,2,0,0,195000
3586,910,2,1,1,1948,1,3,0,0,285000
3587,700,1,1,1,1907,2,3,0,0,295000
3588,2420,4,2,1,1981,3,3,1,0,602000
3589,1950,3,2,1,1960,1,2,0,0,235000
3590,3060,4,2,2,2012,1,2,0,0,465000
3591,1390,4,1,1,1955,0,2,0,0,234000
3592,1200,2,2,3,2008,2,2,0,0,504200
3593,2440,3,2,2,2003,3,2,0,0,710000
3594,2310,3,3,2,2005,2,2,1,0,589500
3595,2600,3,3,2,2009,0,2,0,0,415000
3596,1490,3,2,2,2011,2,2,1,0,735000
3597,2432,3,2,2,2005,0,2,0,2,427000
3598,3610,4,3,2,2014,2,2,0,0,982000
3599,2530,4,3,2,2013,1,2,0,0,459000
3600,2790,4,3,2,2014,1,2,0,0,483453
3601,1670,3,3,1,2014,1,2,0,0,246950
3602,1170,1,2,2,2007,2,2,1,0,235000
3603,1350,4,2,3,2008,2,2,0,0,288790
3604,1110,2,2,2,2014,2,2,0,0,229800
3605,1100,1,1,3,2014,2,2,0,0,516500
3606,2820,3,4,2,1930,2,3,1,0,1600000
3607,1040,3,1,1,1983,1,2,0,0,234000
3608,1910,2,2,2,1980,1,2,0,0,230000
3609,1370,4,1,1,1949,1,2,0,0,300000
3610,1500,3,2,2,1927,2,3,1,0,470000
3611,1200,3,1,1,1969,3,4,0,0,339900
3612,1050,2,1,1,1904,2,2,1,0,650000
3613,2670,5,2,2,1920,2,3,1,0,585000
3614,2190,4,2,1,1972,3,3,1,0,699900
3615,3130,4,2,2,1994,1,2,0,0,598000
3616,1700,3,2,1,1998,2,2,1,0,475000
3617,1700,3,2,1,1978,1,2,1,0,314500
3618,1360,3,4,2,2007,2,2,1,0,397000
3619,1610,3,2,1,1986,1,3,0,0,345000
3620,2130,5,3,1,1991,2,2,1,0,325000
3621,1800,3,1,1,1957,1,4,0,0,265000
3622,2950,4,3,1,1974,0,3,1,0,402000
3623,2120,3,2,2,1964,3,3,0,0,835000
3624,3500,4,2,2,2005,3,2,0,0,780000
3625,1440,3,2,1,1965,0,2,0,0,250000
3626,2120,4,2,2,1905,2,2,0,0,1200000
3627,1780,2,2,2,1974,3,4,0,0,935000
3628,960,2,1,1,1947,1,2,0,0,300000
3629,1510,2,2,1,2006,3,2,0,0,419000
3630,1010,1,2,1,1911,2,2,0,0,410000
3631,3790,3,3,2,1989,2,2,1,0,1165000
3632,3600,3,2,2,1948,2,3,1,0,461000
3633,1300,3,2,1,1968,2,2,0,0,385000
3634,2500,4,2,2,1940,2,3,1,0,669500
3635,2090,3,2,1,1958,2,2,1,0,491950
3636,2200,3,2,2,1948,3,2,0,1,1230000
3637,2070,3,2,2,1955,2,2,0,0,560000
3638,1320,3,1,1,1982,1,2,0,0,370000
3639,1360,4,2,1,1960,0,2,1,0,263400
3640,930,2,1,1,1942,1,1,0,0,100000
3641,1760,3,2,2,1937,1,4,0,0,289950
3642,1410,3,2,2,1985,1,2,0,0,263000
3643,2570,4,2,2,1992,1,2,0,0,397500
3644,1300,3,3,1,1996,0,2,1,0,245000
3645,1580,3,1,1,1925,2,2,1,0,535000
3646,2960,4,2,2,2005,1,2,0,0,449000
3647,2330,4,3,2,2003,2,2,1,0,490000
3648,2070,4,2,1,1977,2,2,1,0,445800
3649,970,2,1,1,1932,2,3,0,0,345000
3650,2310,3,2,2,1990,0,2,0,0,327500
3651,2290,4,2,2,1988,1,3,0,0,436500
3652,1720,3,2,1,1967,3,3,1,0,550000
3653,1190,2,2,1,1919,2,2,1,0,441000
3654,870,2,1,1,1947,2,3,0,0,406500
3655,1068,2,2,2,1990,1,2,0,0,243000
3656,2140,4,3,2,1993,0,2,0,0,359500
3657,3300,4,2,2,1984,3,2,0,0,760000
3658,4830,5,4,2,1914,2,3,1,2,1925000
3659,2820,5,3,2,1906,2,2,1,0,408000
3660,2440,4,3,2,1981,1,2,1,0,480000
3661,1800,4,2,2,1929,2,3,0,0,875000
3662,1010,3,1,1,1954,2,3,0,0,308000
3663,3220,4,3,2,1931,2,3,1,0,880000
3664,5000,5,4,2,2008,3,2,1,3,1730000
3665,1200,2,1,2,1976,3,1,0,0,170000
3666,1470,3,2,2,1985,2,2,0,0,491500
3667,2600,3,2,2,2003,1,2,0,0,515000
3668,2750,4,2,1,1958,1,1,1,0,550000
3669,1320,2,1,1,1919,2,2,1,0,255000
3670,3350,3,2,2,2005,2,2,1,0,635000
3671,2650,3,2,2,1920,2,2,1,0,850000
3672,1860,2,2,1,1952,2,2,1,0,265000
3673,960,3,1,1,1958,1,3,0,0,349810
3674,2010,4,2,1,1937,2,4,1,2,972000
3675,900,2,1,1,1928,2,0,0,0,235000
3676,2340,4,2,2,1997,0,2,0,0,330000
3677,3720,4,3,3,1979,1,2,0,0,500000
3678,1890,3,2,1,1949,3,2,1,0,570000
3679,2680,4,2,1,1956,2,2,1,4,1309500
3680,1460,3,2,2,2007,2,2,1,0,544000
3681,3180,3,2,1,2006,1,2,1,0,439000
3682,1980,4,2,2,1981,3,2,0,0,530000
3683,1090,2,2,3,2008,2,2,0,0,427500
3684,2230,4,2,2,2002,0,3,0,0,337000
3685,3330,4,3,2,1995,2,3,0,0,1095000
3686,1880,4,2,1,1904,2,2,1,0,435000
3687,2870,5,3,1,1964,2,2,1,0,765000
3688,2120,4,2,1,1967,1,2,1,0,492650
3689,2700,4,2,2,2001,0,2,0,0,383962
3690,3670,4,2,2,2007,2,2,0,0,950000
3691,1220,3,2,2,2008,2,2,1,0,457000
3692,4390,5,3,2,2007,3,2,0,0,1510000
3693,3560,4,2,3,2014,3,2,0,0,882566
3694,3530,4,3,2,2007,2,2,0,0,963000
3695,2280,4,2,2,2006,1,2,0,0,345000
3696,4350,4,4,2,2013,3,2,0,0,2065000
3697,3830,3,4,2,1993,3,2,1,0,800000
3698,2050,3,2,1,1993,0,2,0,0,314500
3699,3660,3,2,2,1989,1,3,1,2,530000
3700,3350,4,2,2,2004,1,2,0,0,650000
3701,1270,3,2,1,1963,2,2,0,0,349500
3702,3400,4,4,2,2008,2,2,1,0,1198000
3703,1200,3,1,1,1959,1,2,0,0,165050
3704,2200,3,2,2,1978,3,2,0,2,580000
3705,1680,3,2,1,1959,2,2,1,0,330000
3706,3840,5,4,2,2001,3,2,0,0,875000
3707,950,2,1,1,1926,2,2,1,2,500000
3708,2280,4,2,2,1994,0,2,0,0,445000
3709,1970,4,2,2,1987,0,2,0,0,274900
3710,1620,3,2,1,1967,0,3,0,0,219950
3711,2600,4,2,2,1962,2,2,0,0,691500
3712,1250,2,1,1,1929,2,2,1,0,459500
3713,2130,4,2,2,1914,2,2,0,0,955500
3714,2550,4,2,1,1978,0,4,1,0,328950
3715,1150,3,1,2,1927,1,2,0,0,307000
3716,1040,3,2,1,1967,2,3,0,0,382500
3717,3340,4,2,2,1996,2,2,0,0,1150000
3718,2630,6,3,2,1900,2,4,1,0,1297000
3719,1640,3,2,2,1994,2,2,0,0,478000
3720,770,2,1,1,1948,1,3,0,0,260000
3721,4350,4,3,1,2006,2,2,1,0,850000
3722,1700,4,2,1,1957,2,2,0,0,616000
3723,2050,3,2,1,1984,3,2,1,0,540000
3724,1660,3,2,2,2001,1,2,0,0,300000
3725,1990,3,2,1,1977,3,2,1,0,507500
3726,7050,5,6,1,1978,3,3,1,2,3800000
3727,1770,3,2,1,1986,0,2,0,0,241000
3728,2440,3,2,2,1991,3,2,1,0,485000
3729,2620,3,2,2,1998,3,2,0,0,695000
3730,2440,4,2,2,1994,3,2,0,0,548000
3731,1080,2,1,1,1955,2,2,0,0,345000
3732,1090,3,1,1,1962,1,3,0,0,280000
3733,1400,3,2,1,1963,1,2,0,0,450000
3734,2010,3,2,2,1994,1,2,0,0,515000
3735,1640,3,1,2,1920,3,4,1,0,1014250
3736,3290,5,2,2,2004,3,2,0,0,739900
3737,2510,2,2,2,1990,2,2,0,0,600000
3738,860,2,1,1,1952,2,2,0,0,370000
3739,2840,4,2,1,1977,3,3,1,0,729032
3740,1750,3,2,2,1934,1,2,0,0,510000
3741,1300,3,2,1,1964,3,2,0,0,425000
3742,3890,3,3,2,1967,2,2,1,1,1080000
3743,1460,3,2,3,2006,2,2,0,0,337000
3744,1410,4,1,2,1911,2,4,0,0,563000
3745,3770,4,3,2,1924,2,4,1,2,1695000
3746,1190,3,2,2,1907,2,4,0,0,245000
3747,1410,3,2,1,1947,2,3,1,0,590000
3748,2500,3,2,2,1922,2,4,1,0,695000
3749,800,2,1,1,1946,2,4,0,0,402500
3750,2530,3,2,2,1993,1,2,0,0,435000
3751,2570,3,2,1,1983,3,2,1,0,660000
3752,2090,3,3,1,1987,0,2,1,0,300000
3753,2980,5,2,1,1960,2,2,1,0,600000
3754,1170,3,2,1,1981,0,2,0,0,205000
3755,2080,3,4,2,2004,1,2,0,0,357500
3756,3350,5,3,2,1997,2,3,1,0,1110000
3757,1050,2,2,2,2007,2,2,1,0,332888
3758,900,2,1,1,1979,0,2,0,0,174000
3759,1050,2,1,1,1907,2,4,0,0,515000
3760,3740,5,2,2,1958,0,2,1,0,392000
3761,1430,4,2,2,1900,2,2,0,0,485000
3762,1400,3,2,1,1984,0,3,0,0,217500
3763,1600,3,2,2,1983,3,3,0,0,502000
3764,2880,3,2,2,1989,3,2,0,0,820000
3765,3140,3,3,2,1913,2,3,1,3,1640000
3766,820,2,1,1,1937,2,2,0,0,102500
3767,5190,5,6,2,2001,2,2,0,2,925000
3768,2180,4,2,1,1968,3,3,1,0,540000
3769,910,2,1,2,1900,2,2,0,0,600000
3770,1580,4,1,2,1928,2,3,0,2,406000
3771,2130,4,3,1,1948,2,4,1,0,620000
3772,4570,4,2,2,1990,3,2,0,2,1060000
3773,1240,3,2,1,1984,3,2,1,0,401000
3774,1860,3,2,2,1959,2,3,0,2,725000
3775,370,1,1,1,1923,2,4,0,0,276000
3776,3130,5,3,2,1975,2,2,1,0,500000
3777,2530,3,2,1,1977,0,3,1,0,375000
3778,3970,4,5,2,1928,2,3,1,2,2300000
3779,1920,3,2,1,1961,0,3,1,0,260000
3780,2970,4,3,2,1918,3,3,1,1,1565000
3781,2300,4,2,2,2001,1,2,0,0,431000
3782,1830,4,2,2,2003,1,2,0,0,321000
3783,1550,4,2,1,1963,2,3,1,0,433000
3784,4080,4,4,2,2005,3,2,0,0,920000
3785,1710,3,2,2,1989,3,2,0,0,482000
3786,2375,3,2,2,2002,3,2,0,0,712000
3787,2200,4,3,1,1962,3,3,1,0,505000
3788,3530,3,2,1,1930,3,2,1,3,2367000
